request_id,created_at,status,category,department,origin,division,neighborhood,latitude,longitude
3264,2024-01-07 14:45:00,Open,Noise,DPW – Street Maint,Website,North,Squirrel Hill,40.448340696666676,-79.97709541588861
3265,2024-10-16 08:33:00,Closed,Trees/Public Space,DOMI – Permits,Website,West,Squirrel Hill,40.49049010801909,-80.05384542736674
3266,2024-01-26 04:50:00,Open,Accessibility,Building Code,Other,East,Brookline,40.48583358072992,-79.97090169318525
3267,2024-06-22 02:28:00,New,Animal Issue,DOMI – Permits,Call Center,West,Bloomfield,40.486715833699925,-80.11924735854596
3268,2024-07-23 15:32:00,Closed,General Inquiry,DPW – Street Maint,Other,North,Shadyside,40.41192716587844,-80.01750461284202
3269,2024-08-17 09:00:00,New,Road Repair,DPW – Street Maint,Call Center,North,Bloomfield,40.45895482654728,-79.95918285565692
3270,2024-09-08 08:24:00,Closed,General Inquiry,DOMI – Permits,Call Center,South,Brookline,40.4524392183037,-79.89669200759865
3271,2024-04-02 10:39:00,Closed,Road Repair,DOMI – TrafficShop,Call Center,South,Carrick,40.48737904806267,-79.91235428763676
3272,2024-01-04 15:24:00,Closed,Animal Issue,DPW – Refuse,Call Center,East,Downtown,40.42961110062353,-80.06130968934376
3273,2024-09-21 01:21:00,Closed,Animal Issue,DPW – Street Maint,Website,Central,Brookline,40.47669474922375,-79.93835390294117
3274,2024-07-14 12:21:00,Closed,Trees/Public Space,DOMI – TrafficShop,Call Center,North,Bloomfield,40.40995160318682,-80.07583743856159
3275,2024-11-01 04:23:00,New,Graffiti,DPW – Street Maint,Call Center,South,North Oakland,40.4622868433775,-79.96882460289437
3276,2024-10-26 19:21:00,Closed,Streetlight,PWSA,Call Center,East,Strip District,40.454117841029955,-80.04350657035395
3277,2024-11-03 19:32:00,Closed,Accessibility,DPW – Street Maint,Call Center,West,Squirrel Hill,40.47839395835578,-80.02102218221427
3278,2024-06-26 01:25:00,On Hold,Trees/Public Space,Public Safety,Call Center,North,Brookline,40.34026820181092,-80.04296800457291
3279,2024-05-01 18:35:00,Closed,Graffiti,DPW – Refuse,Call Center,Central,Squirrel Hill,40.53531360392934,-80.02041885990349
3280,2024-10-15 22:02:00,Open,Streetlight,Building Code,Call Center,East,Carrick,40.41920912802771,-79.97476782840185
3281,2024-06-13 17:20:00,Open,Trees/Public Space,DPW – Refuse,Call Center,Central,Strip District,40.44358066856633,-79.89047289253894
3282,2024-03-07 22:57:00,New,Water Leak,DPW – Refuse,Call Center,North,Strip District,40.46956284135749,-79.9251841022136
3283,2024-11-08 01:34:00,Open,Streetlight,Animal Care,Website,East,North Oakland,40.408998343429715,-79.99085818255571
3284,2024-11-18 03:13:00,Closed,General Inquiry,Animal Care,Call Center,South,Beechview,40.4722453658744,-79.95507911536905
3285,2024-06-19 04:52:00,Closed,Streetlight,DPW – Refuse,Call Center,Central,East Liberty,40.46996577186501,-80.03079054364407
3286,2024-01-28 15:07:00,Open,General Inquiry,Building Code,Call Center,West,Brookline,40.44963253393555,-80.0447288888255
3287,2024-05-21 13:21:00,Closed,Waste,DPW – Street Maint,Call Center,West,Squirrel Hill,40.365291593680844,-80.03307891721515
3288,2024-10-20 06:59:00,Closed,Road Repair,PWSA,Call Center,Central,Carrick,40.432950193673285,-80.04654699284833
3289,2024-11-25 03:32:00,Open,General Inquiry,DPW – Refuse,Other,North,Bloomfield,40.51299374611674,-79.96767926685689
3290,2024-03-15 06:25:00,New,Animal Issue,DPW – Street Maint,Website,North,Shadyside,40.46657296574672,-79.89223400151839
3291,2024-01-25 10:41:00,Closed,Water Leak,DOMI – Permits,Website,North,Shadyside,40.41069408879526,-80.03011817616945
3292,2024-11-16 05:35:00,Closed,Accessibility,PWSA,Call Center,West,Strip District,40.379425718931245,-79.98543798486834
3293,2024-05-22 03:11:00,Closed,Waste,PWSA,Call Center,West,Bloomfield,40.39559604270728,-80.03758584797033
3294,2024-07-16 17:49:00,Open,Waste,DOMI – Permits,Call Center,South,Downtown,40.49103894435933,-79.9580363012004
3295,2024-12-19 08:15:00,Closed,Noise,311 General,Mobile App,North,Beechview,40.41468507623425,-80.04010211374472
3296,2024-01-25 07:06:00,Open,Trees/Public Space,DPW – Refuse,Mobile App,West,East Liberty,40.47047455498555,-80.0982593954649
3297,2024-08-24 15:15:00,Open,Trees/Public Space,DPW – Refuse,Call Center,West,Brookline,40.3670133199528,-80.02232372324548
3298,2024-01-28 01:09:00,Closed,Trees/Public Space,Public Safety,Call Center,North,Downtown,40.42743363559136,-79.97615520012651
3299,2024-05-17 01:06:00,Open,Streetlight,DPW – Refuse,Call Center,North,Carrick,40.44930303555494,-79.9755148260256
3300,2024-10-20 09:24:00,New,Accessibility,DOMI – Permits,Call Center,West,Brookline,40.436195926640686,-79.94129223767128
3301,2024-06-07 05:13:00,Open,Road Repair,DOMI – Permits,Website,Central,Shadyside,40.33700064565901,-80.01361942933408
3302,2024-12-29 23:19:00,New,General Inquiry,DPW – Street Maint,Call Center,West,Squirrel Hill,40.43921287709181,-79.9479074314771
3303,2024-07-23 01:21:00,Closed,Trees/Public Space,Building Code,Call Center,South,East Liberty,40.456034100780954,-80.10029378433808
3304,2024-04-27 05:22:00,Closed,Waste,DPW – Street Maint,Website,East,Beechview,40.49316068362247,-79.9272444713801
3305,2024-03-21 08:10:00,New,General Inquiry,DPW – Street Maint,Call Center,North,Bloomfield,40.40622268965088,-80.00017232719985
3306,2024-05-07 22:33:00,New,Accessibility,DPW – Street Maint,Call Center,South,Bloomfield,40.407916394509485,-79.99490573887998
3307,2024-05-15 23:23:00,New,Waste,DPW – Refuse,Call Center,Central,Bloomfield,40.49337121324874,-79.92042841078269
3308,2024-01-26 01:55:00,Closed,Animal Issue,DPW – Street Maint,Call Center,East,North Oakland,40.47770214800575,-79.9973026560101
3309,2024-05-14 21:28:00,New,Accessibility,DOMI – TrafficShop,Call Center,West,Beechview,40.467272376051305,-80.06057924425527
3310,2024-06-18 10:43:00,Closed,Streetlight,Public Safety,Call Center,North,Carrick,40.38461339689394,-79.9378094615792
3311,2024-09-20 19:10:00,New,Trees/Public Space,Parks & Rec,Website,West,North Oakland,40.40308924915393,-80.09975131598932
3312,2024-08-27 16:57:00,Open,Graffiti,DPW – Refuse,Website,South,Squirrel Hill,40.41643774552041,-80.13195007437551
3313,2024-09-15 16:47:00,Closed,Water Leak,DPW – Refuse,Call Center,North,Squirrel Hill,40.40764047120431,-80.05117233714216
3314,2024-01-04 01:15:00,Closed,Waste,311 General,Website,West,Brookline,40.37300027290812,-79.95926321236311
3315,2024-03-20 10:45:00,New,Noise,DPW – Refuse,Call Center,North,North Oakland,40.529622815650804,-80.08994827542435
3316,2024-08-29 12:21:00,Closed,Noise,311 General,Website,South,Brookline,40.452349117422834,-80.09938219831069
3317,2024-06-25 15:44:00,Closed,Water Leak,Parks & Rec,Call Center,West,Strip District,40.38763083003633,-80.0130829713393
3318,2024-01-02 22:32:00,Closed,Road Repair,Building Code,Call Center,East,Carrick,40.49430616455571,-79.99486214890113
3319,2024-10-20 15:22:00,Closed,Road Repair,DPW – Street Maint,Call Center,Central,Strip District,40.45046023749095,-79.92583381988581
3320,2024-10-09 01:48:00,Closed,Water Leak,DPW – Refuse,Call Center,West,Downtown,40.40697918218902,-79.99813956733308
3321,2024-07-19 04:09:00,Closed,Graffiti,PWSA,Mobile App,North,Brookline,40.53903029280662,-80.0829368789843
3322,2024-01-25 06:13:00,Open,Streetlight,Public Safety,Call Center,West,Downtown,40.42692252209108,-80.01307732025907
3323,2024-10-06 18:40:00,Closed,Accessibility,DPW – Refuse,Call Center,North,Brookline,40.35590615118822,-79.93823600575864
3324,2024-08-01 01:19:00,Closed,Graffiti,Parks & Rec,Call Center,South,Carrick,40.49739598044501,-79.97473945818984
3325,2024-10-12 09:58:00,New,General Inquiry,DPW – Refuse,Call Center,Central,Downtown,40.40380440150213,-80.02684145511125
3326,2024-10-01 09:18:00,New,Trees/Public Space,DOMI – Permits,Mobile App,North,Shadyside,40.38286434818371,-79.9014820634998
3327,2024-10-20 02:17:00,New,Road Repair,Animal Care,Mobile App,West,Downtown,40.35907854835608,-80.01930557799345
3328,2024-07-08 01:45:00,Closed,Waste,DPW – Refuse,Call Center,South,Squirrel Hill,40.44981842904164,-80.10259960262667
3329,2024-02-21 05:14:00,Closed,Road Repair,DPW – Street Maint,Call Center,East,Brookline,40.45781412582384,-80.0547337886287
3330,2024-09-01 23:20:00,Closed,Noise,DPW – Refuse,Call Center,West,Brookline,40.483089715971204,-80.0542656039398
3331,2024-08-14 11:21:00,New,Waste,DPW – Refuse,Call Center,Central,Carrick,40.39601618139339,-80.05739504027638
3332,2024-09-27 22:08:00,Closed,General Inquiry,DPW – Refuse,Call Center,South,East Liberty,40.52698670721135,-80.0657632218152
3333,2024-03-03 00:09:00,Closed,General Inquiry,DPW – Refuse,Call Center,West,Squirrel Hill,40.43169657175191,-80.02319922124116
3334,2024-03-12 03:58:00,Open,Trees/Public Space,DPW – Street Maint,Website,North,Shadyside,40.44770579166952,-80.03530849041927
3335,2024-11-20 23:59:00,Closed,Animal Issue,Parks & Rec,Call Center,North,Strip District,40.39853782789352,-80.11351638027709
3336,2024-09-30 17:48:00,Closed,Noise,Building Code,Call Center,North,Squirrel Hill,40.51405351881336,-80.08758832468368
3337,2024-11-27 12:04:00,Closed,Water Leak,DPW – Street Maint,Call Center,West,Strip District,40.445769654223774,-79.95983362936042
3338,2024-10-03 22:20:00,Closed,Road Repair,DPW – Refuse,Website,Central,North Oakland,40.44324925259269,-80.04700903482613
3339,2024-08-05 23:04:00,Closed,Trees/Public Space,DPW – Refuse,Call Center,North,East Liberty,40.47780543354399,-79.9554505677961
3340,2024-08-26 18:12:00,Open,Trees/Public Space,Public Safety,Call Center,West,Squirrel Hill,40.49914536603937,-79.9500705111818
3341,2024-11-20 12:45:00,Closed,Animal Issue,DOMI – TrafficShop,Call Center,West,Beechview,40.373053666142575,-79.9916295788783
3342,2024-07-30 06:20:00,Open,General Inquiry,311 General,Call Center,Central,Shadyside,40.40867290399935,-79.87858132043955
3343,2024-08-18 19:44:00,Open,Noise,DPW – Refuse,Call Center,South,Beechview,40.39728153387251,-80.01776084812921
3344,2024-02-27 02:44:00,New,Waste,Public Safety,Other,South,Brookline,40.411592135698896,-80.06722003235133
3345,2024-06-21 23:32:00,Closed,Noise,DOMI – Permits,Website,West,East Liberty,40.44491899294649,-79.96095985158138
3346,2024-09-18 11:38:00,On Hold,Noise,Building Code,Website,South,Downtown,40.422160749667796,-80.06389271210645
3347,2024-04-08 21:27:00,Open,Road Repair,PWSA,Website,East,Squirrel Hill,40.49069190128965,-79.99761549412632
3348,2024-03-14 19:44:00,Open,Waste,DOMI – Permits,Website,Central,Carrick,40.442324840590175,-80.02894903562637
3349,2024-04-24 13:07:00,Closed,Graffiti,DOMI – TrafficShop,Website,West,Shadyside,40.4524642468004,-79.96847705032506
3350,2024-03-29 03:32:00,Closed,Waste,Parks & Rec,Call Center,South,Carrick,40.40517398605418,-80.04333004953743
3351,2024-03-19 10:38:00,Closed,Trees/Public Space,DPW – Street Maint,Call Center,South,Brookline,40.471989515316785,-79.99365256524257
3352,2024-06-04 01:41:00,Closed,Animal Issue,DPW – Refuse,Call Center,Central,Squirrel Hill,40.37341095124362,-79.98037158024746
3353,2024-11-27 08:39:00,Closed,Noise,DOMI – Permits,Call Center,North,Squirrel Hill,40.3974397285449,-80.00689962666887
3354,2024-07-04 01:50:00,Open,Waste,DPW – Refuse,Call Center,South,Shadyside,40.482168503622006,-80.00464538983674
3355,2024-03-09 14:10:00,Closed,Trees/Public Space,DOMI – Permits,Website,Central,North Oakland,40.43756882813594,-80.041048941762
3356,2024-01-29 02:16:00,New,Accessibility,311 General,Call Center,North,North Oakland,40.4141711081338,-80.10757313276399
3357,2024-09-11 02:19:00,On Hold,General Inquiry,PWSA,Website,West,Carrick,40.38786658286294,-80.00896512966241
3358,2024-05-19 17:19:00,Open,Animal Issue,DOMI – TrafficShop,Website,North,Carrick,40.39195179512798,-80.00074401811975
3359,2024-10-26 23:14:00,Closed,Streetlight,DOMI – TrafficShop,Call Center,South,East Liberty,40.474375331887224,-79.9979178636944
3360,2024-08-28 17:18:00,Closed,Water Leak,Parks & Rec,Call Center,West,Bloomfield,40.519389653553255,-79.98318978787145
3361,2024-10-17 15:04:00,Closed,Trees/Public Space,Building Code,Call Center,West,Beechview,40.40885536194196,-79.88622752635469
3362,2024-04-09 06:14:00,New,Noise,DOMI – TrafficShop,Call Center,North,Carrick,40.47714548240773,-79.94691643935123
3363,2024-09-09 17:03:00,Closed,Animal Issue,DOMI – Permits,Call Center,West,Squirrel Hill,40.409106960315754,-79.90852638303646
3364,2024-04-06 09:10:00,Open,General Inquiry,DPW – Street Maint,Website,North,Downtown,40.38828534572689,-79.98129477691039
3365,2024-12-08 18:14:00,New,Waste,DPW – Street Maint,Call Center,North,East Liberty,40.393089754461506,-79.90842880678684
3366,2024-08-20 06:38:00,New,Accessibility,DPW – Street Maint,Website,North,East Liberty,40.498531910548024,-80.0124951374244
3367,2024-04-28 10:43:00,Closed,Streetlight,DPW – Street Maint,Mobile App,Central,Brookline,40.42348534257428,-80.0399664360004
3368,2024-04-08 08:55:00,On Hold,General Inquiry,DOMI – TrafficShop,Call Center,South,Carrick,40.423265464632955,-80.14573443706152
3369,2024-03-10 16:31:00,Closed,Accessibility,PWSA,Website,West,Carrick,40.43585347943666,-80.11341895414408
3370,2024-09-10 13:03:00,Closed,Water Leak,DPW – Refuse,Call Center,East,Downtown,40.515953959444154,-80.06227082978523
3371,2024-03-20 19:56:00,Closed,Animal Issue,311 General,Website,South,Brookline,40.4508770866114,-80.10436365189614
3372,2024-08-05 06:51:00,Closed,Graffiti,DOMI – Permits,Call Center,East,Beechview,40.50370230961152,-79.98816331896941
3373,2024-04-06 14:12:00,Open,Road Repair,PWSA,Website,North,Shadyside,40.437830962542506,-79.94957191076873
3374,2024-08-29 14:50:00,Open,Animal Issue,Public Safety,Call Center,West,Downtown,40.51133243111148,-80.00171983441902
3375,2024-10-24 10:52:00,Closed,Streetlight,PWSA,Mobile App,South,Bloomfield,40.38577682374112,-80.08903868815725
3376,2024-10-10 23:30:00,Closed,Graffiti,DPW – Street Maint,Call Center,East,Bloomfield,40.46426354912932,-79.98294567952385
3377,2024-10-04 17:03:00,Closed,Graffiti,Parks & Rec,Call Center,East,Shadyside,40.41850893370202,-79.99026032328715
3378,2024-03-09 12:26:00,Closed,Water Leak,DPW – Refuse,Call Center,East,Beechview,40.531005259563656,-80.00902750684929
3379,2024-02-02 06:15:00,New,Road Repair,PWSA,Website,South,North Oakland,40.56218527320536,-80.00246993518124
3380,2024-09-12 02:47:00,New,Graffiti,DPW – Street Maint,Website,Central,Brookline,40.32657615260965,-79.9340644613194
3381,2024-05-14 10:43:00,Closed,Trees/Public Space,PWSA,Other,North,Carrick,40.52222659457452,-80.07381702903851
3382,2024-06-06 19:21:00,Open,General Inquiry,DPW – Refuse,Website,West,Beechview,40.35591176600117,-80.06219264032106
3383,2024-01-12 08:51:00,New,Graffiti,Parks & Rec,Call Center,East,Beechview,40.39471761714691,-79.99916585831313
3384,2024-04-04 17:53:00,Closed,Graffiti,DPW – Refuse,Call Center,South,North Oakland,40.382413805225724,-79.95277498301736
3385,2024-01-13 07:00:00,Open,General Inquiry,Animal Care,Call Center,East,Shadyside,40.478530968058706,-80.03254016399808
3386,2024-11-16 21:40:00,Closed,Waste,Animal Care,Other,South,East Liberty,40.412891773508285,-80.02756962408931
3387,2024-03-29 20:09:00,Closed,Water Leak,DPW – Street Maint,Mobile App,Central,Strip District,40.42074239404789,-79.95490341527088
3388,2024-07-22 10:16:00,Closed,Graffiti,DPW – Street Maint,Call Center,East,Strip District,40.314541230217884,-79.98822552410466
3389,2024-01-15 05:27:00,New,Graffiti,Public Safety,Website,East,Strip District,40.360988504551145,-79.96088011193842
3390,2024-08-31 09:34:00,Open,Road Repair,DPW – Refuse,Website,West,Brookline,40.39785468854986,-79.97964372029698
3391,2024-04-27 21:43:00,Closed,Accessibility,DPW – Refuse,Call Center,South,North Oakland,40.410436131998694,-79.90711217271077
3392,2024-11-23 17:46:00,New,Waste,DPW – Refuse,Website,South,East Liberty,40.40597889015967,-80.041822096333
3393,2024-11-20 03:54:00,Open,Noise,PWSA,Call Center,Central,Squirrel Hill,40.505228567348944,-79.9694901211166
3394,2024-04-28 17:32:00,Open,Waste,DPW – Refuse,Mobile App,East,Shadyside,40.47867720025707,-80.03559370701339
3395,2024-11-24 20:25:00,New,General Inquiry,DPW – Street Maint,Call Center,West,Carrick,40.33546291034742,-79.92171063637385
3396,2024-12-29 14:20:00,New,Road Repair,DOMI – TrafficShop,Call Center,North,Carrick,40.46562460720724,-80.08664517902382
3397,2024-10-28 06:38:00,Closed,Water Leak,DPW – Refuse,Call Center,West,Squirrel Hill,40.42886739995518,-80.10455641184761
3398,2024-11-04 09:04:00,New,Animal Issue,DPW – Refuse,Call Center,West,Strip District,40.40797622753902,-79.9889030290981
3399,2024-03-31 21:18:00,New,Road Repair,Building Code,Website,West,Downtown,40.46885535067405,-79.89435355414015
3400,2024-07-29 11:54:00,Closed,Streetlight,DOMI – TrafficShop,Website,West,Beechview,40.38518094319887,-80.0233053546967
3401,2024-01-25 13:09:00,Closed,General Inquiry,DPW – Street Maint,Call Center,East,North Oakland,40.52621026359984,-80.0306609491915
3402,2024-02-04 15:28:00,Open,Accessibility,DPW – Refuse,Website,West,Brookline,40.449695864109614,-79.97033715004243
3403,2024-12-30 14:17:00,New,Streetlight,PWSA,Call Center,South,Downtown,40.43851818149205,-79.92980228519927
3404,2024-04-29 05:21:00,Closed,Streetlight,DPW – Refuse,Mobile App,South,Downtown,40.50040521879302,-79.9990560168533
3405,2024-09-30 02:05:00,Closed,Water Leak,311 General,Call Center,West,Carrick,40.45728204240065,-80.01192315155261
3406,2024-10-21 10:23:00,Closed,Noise,DOMI – TrafficShop,Call Center,South,Carrick,40.39734858230915,-80.01260173823131
3407,2024-11-09 04:17:00,Closed,Animal Issue,311 General,Call Center,East,Shadyside,40.40998168563316,-80.09743639455775
3408,2024-12-30 03:13:00,Open,Graffiti,Animal Care,Call Center,North,Bloomfield,40.36061362897145,-79.96001784316174
3409,2024-03-29 03:30:00,Closed,Trees/Public Space,DOMI – Permits,Call Center,West,Downtown,40.40013640502027,-79.96249492313058
3410,2024-01-15 17:28:00,New,Graffiti,DOMI – TrafficShop,Mobile App,South,Strip District,40.37805226191331,-79.96790815404108
3411,2024-05-30 02:02:00,Closed,Streetlight,Parks & Rec,Call Center,South,Brookline,40.36838444661449,-79.94422048291318
3412,2024-02-17 11:30:00,Closed,Waste,PWSA,Call Center,East,Squirrel Hill,40.407473323331644,-80.07459493952479
3413,2024-01-09 04:27:00,Closed,Trees/Public Space,DPW – Refuse,Website,East,East Liberty,40.386801934897214,-79.8792639429111
3414,2024-05-11 13:20:00,Open,Water Leak,DOMI – Permits,Call Center,North,Carrick,40.464892922959734,-79.94225536857715
3415,2024-10-13 01:32:00,New,Animal Issue,DPW – Refuse,Website,Central,Shadyside,40.42078440939698,-80.08086143548685
3416,2024-07-25 15:44:00,Closed,Water Leak,Public Safety,Website,Central,Brookline,40.456876493211865,-79.99200882130118
3417,2024-04-24 03:56:00,Closed,General Inquiry,DOMI – TrafficShop,Website,Central,Brookline,40.43076590762533,-80.05523371006251
3418,2024-08-26 20:02:00,Closed,Accessibility,311 General,Call Center,North,Brookline,40.431735443343115,-79.8683603596027
3419,2024-03-25 16:28:00,New,Streetlight,DOMI – TrafficShop,Call Center,West,North Oakland,40.462686012003466,-79.92864852318175
3420,2024-01-06 05:58:00,Open,Waste,Parks & Rec,Call Center,Central,East Liberty,40.39580618752334,-79.94475574952679
3421,2024-10-05 23:44:00,Closed,Water Leak,DPW – Street Maint,Call Center,Central,Shadyside,40.468777983007925,-79.96513202507823
3422,2024-08-15 15:59:00,Open,Trees/Public Space,DPW – Street Maint,Call Center,South,East Liberty,40.42273981789854,-79.97688246315425
3423,2024-10-05 05:46:00,Closed,Streetlight,Building Code,Website,South,Shadyside,40.46248664099797,-79.97622641996786
3424,2024-01-15 05:05:00,Closed,Animal Issue,Public Safety,Call Center,West,East Liberty,40.31698103456149,-79.98045497564104
3425,2024-11-01 13:10:00,Closed,Waste,DOMI – TrafficShop,Call Center,East,North Oakland,40.4797303103726,-79.90204393617236
3426,2024-08-14 03:02:00,Closed,Noise,DPW – Street Maint,Call Center,North,Downtown,40.50022709582753,-79.91970758667841
3427,2024-07-24 15:20:00,Closed,Noise,DOMI – TrafficShop,Call Center,Central,Shadyside,40.41803236097833,-80.01059131008417
3428,2024-08-15 23:37:00,Open,Trees/Public Space,Animal Care,Call Center,North,Carrick,40.399009830094016,-80.04596212806813
3429,2024-11-11 12:26:00,Closed,Accessibility,DPW – Street Maint,Mobile App,South,East Liberty,40.51331297062317,-79.99287383506667
3430,2024-08-02 05:33:00,Open,Noise,Public Safety,Call Center,North,Shadyside,40.4002932508693,-79.95468290299387
3431,2024-07-31 01:07:00,Closed,Streetlight,DPW – Street Maint,Mobile App,South,Downtown,40.53065745860966,-79.9382833197946
3432,2024-12-27 14:20:00,New,Animal Issue,DPW – Refuse,Website,North,Shadyside,40.43624438179751,-80.06903168811006
3433,2024-10-03 04:57:00,Closed,Accessibility,Public Safety,Other,South,Squirrel Hill,40.41761380971217,-80.0560039603361
3434,2024-06-10 10:29:00,Open,Graffiti,DPW – Refuse,Call Center,North,Squirrel Hill,40.489296045862815,-79.97702312477136
3435,2024-09-15 04:47:00,Open,Animal Issue,DPW – Street Maint,Call Center,Central,Bloomfield,40.54384034322134,-80.04382828353776
3436,2024-05-22 01:39:00,Closed,Streetlight,Parks & Rec,Call Center,Central,Brookline,40.48185435271125,-80.0086239274183
3437,2024-03-24 12:56:00,New,Streetlight,Public Safety,Mobile App,West,East Liberty,40.41962620567582,-79.95314119941567
3438,2024-08-05 20:25:00,Closed,General Inquiry,DPW – Street Maint,Website,North,East Liberty,40.48343339540294,-79.94074052850661
3439,2024-12-04 18:52:00,Closed,Accessibility,Building Code,Website,East,Bloomfield,40.49519308870243,-79.93862237807592
3440,2024-12-05 03:15:00,New,Animal Issue,DPW – Refuse,Call Center,West,East Liberty,40.46656035101885,-80.04450061808814
3441,2024-05-04 19:05:00,Closed,Accessibility,311 General,Call Center,North,Shadyside,40.39405077139809,-79.98124422909808
3442,2024-07-11 14:27:00,Open,Trees/Public Space,Public Safety,Call Center,East,East Liberty,40.494626953406595,-79.99202208731877
3443,2024-03-18 05:55:00,New,Road Repair,DPW – Street Maint,Call Center,Central,Strip District,40.45382413184596,-80.00394146807515
3444,2024-12-29 09:43:00,On Hold,Accessibility,DPW – Refuse,Call Center,Central,Brookline,40.40721856803125,-80.02229859315759
3445,2024-12-24 02:35:00,Closed,Noise,DPW – Street Maint,Call Center,Central,North Oakland,40.41261215877048,-80.08134916653349
3446,2024-08-25 01:41:00,New,Streetlight,DPW – Refuse,Website,East,Shadyside,40.4507722878757,-80.02040498488388
3447,2024-10-20 14:40:00,Closed,General Inquiry,DOMI – TrafficShop,Other,South,Shadyside,40.485750467457116,-80.11376020368294
3448,2024-09-18 00:16:00,Closed,Graffiti,DPW – Street Maint,Website,North,Carrick,40.48063807985174,-79.9711126468042
3449,2024-08-04 12:03:00,Closed,General Inquiry,DPW – Street Maint,Website,West,Carrick,40.406175229224836,-80.01661994975669
3450,2024-01-20 11:19:00,New,Animal Issue,Public Safety,Other,West,North Oakland,40.43124670583618,-80.02785768804536
3451,2024-06-14 23:44:00,Closed,Trees/Public Space,DPW – Street Maint,Call Center,Central,Shadyside,40.5279847639073,-79.93333191726482
3452,2024-09-03 07:07:00,Closed,Trees/Public Space,PWSA,Call Center,South,Beechview,40.45314045380521,-79.90999157042617
3453,2024-09-04 07:10:00,Closed,Graffiti,DPW – Refuse,Website,North,Strip District,40.421910893787505,-79.97868698721766
3454,2024-05-16 04:33:00,Closed,Accessibility,Public Safety,Call Center,North,Downtown,40.487015019217004,-80.04406378865926
3455,2024-12-09 17:13:00,Closed,Accessibility,DOMI – TrafficShop,Call Center,West,Beechview,40.456384326648376,-80.02175331559559
3456,2024-03-02 02:02:00,New,Animal Issue,Parks & Rec,Call Center,West,Brookline,40.458072795828116,-80.09843487206172
3457,2024-07-01 15:08:00,Closed,Animal Issue,DPW – Refuse,Call Center,West,Bloomfield,40.53659945629321,-80.00294666847883
3458,2024-09-09 04:08:00,Open,Waste,DPW – Refuse,Call Center,North,Carrick,40.44405003363557,-79.90623514817865
3459,2024-09-11 10:54:00,Open,Accessibility,DPW – Refuse,Call Center,West,Beechview,40.42684722825852,-79.99251635528235
3460,2024-08-24 18:04:00,Closed,Animal Issue,DPW – Refuse,Call Center,North,Shadyside,40.3522348654982,-79.9590156933835
3461,2024-04-10 11:31:00,Open,Trees/Public Space,DPW – Refuse,Call Center,Central,North Oakland,40.41048403253047,-80.07138730238073
3462,2024-02-27 00:22:00,Closed,Road Repair,PWSA,Mobile App,South,Strip District,40.4831533738417,-80.06604147024831
3463,2024-08-20 02:50:00,Closed,Streetlight,PWSA,Other,West,Strip District,40.34771568525496,-79.99006986544553
3464,2024-08-06 17:53:00,New,Accessibility,Animal Care,Website,North,North Oakland,40.34748029840196,-79.98994880400186
3465,2024-03-06 11:09:00,Closed,Waste,DOMI – Permits,Other,Central,Carrick,40.37324469029383,-80.06133885557769
3466,2024-09-14 09:01:00,Closed,Streetlight,PWSA,Call Center,East,Squirrel Hill,40.436773384990225,-80.09294205256226
3467,2024-06-15 03:18:00,Closed,Noise,311 General,Website,Central,Squirrel Hill,40.441560490807916,-79.99225149852855
3468,2024-08-31 17:34:00,Closed,Road Repair,PWSA,Call Center,South,Squirrel Hill,40.49008082067761,-80.01040810706485
3469,2024-11-01 15:20:00,Open,General Inquiry,PWSA,Website,Central,Bloomfield,40.516604606249864,-79.93635478686163
3470,2024-03-02 22:49:00,Closed,Accessibility,311 General,Call Center,West,Beechview,40.50820962191618,-79.98404100993947
3471,2024-01-07 23:42:00,On Hold,General Inquiry,311 General,Website,West,Beechview,40.42139848480337,-79.96761258282416
3472,2024-10-11 08:56:00,Open,Waste,DOMI – Permits,Call Center,East,Brookline,40.42069796006868,-80.07172193508484
3473,2024-08-10 12:56:00,Closed,Accessibility,DOMI – TrafficShop,Call Center,North,Squirrel Hill,40.53785774769659,-80.0120802470161
3474,2024-09-12 08:50:00,Closed,Waste,DOMI – Permits,Website,Central,Brookline,40.46507823491625,-80.0091049888183
3475,2024-11-01 22:14:00,New,Water Leak,Public Safety,Website,East,Shadyside,40.425965890461164,-80.03905114321176
3476,2024-10-20 00:37:00,New,Waste,Building Code,Call Center,West,Squirrel Hill,40.37282857916497,-79.96164107549701
3477,2024-12-16 17:39:00,On Hold,Animal Issue,DPW – Street Maint,Website,North,Shadyside,40.38202139506409,-80.044191440585
3478,2024-07-14 14:47:00,New,Animal Issue,Parks & Rec,Call Center,North,Carrick,40.520439725404316,-80.01501535339835
3479,2024-06-27 07:13:00,Closed,General Inquiry,DOMI – TrafficShop,Website,South,Strip District,40.43241564685439,-79.89538106421232
3480,2024-05-26 16:31:00,New,Water Leak,DPW – Street Maint,Call Center,West,Strip District,40.36605282950493,-79.9836158387944
3481,2024-02-26 02:20:00,Closed,Waste,Parks & Rec,Website,North,Shadyside,40.41189768991331,-80.08775058062473
3482,2024-07-28 00:02:00,New,Noise,DOMI – Permits,Call Center,South,Squirrel Hill,40.45367302021276,-79.99488343791064
3483,2024-04-11 02:37:00,Open,General Inquiry,DPW – Refuse,Other,South,North Oakland,40.373176098868505,-79.92111954724524
